loan_id,customer_id,product_code,sanction_amount,interest_rate,tenure_months,sourcing_channel,target_default,max_dpd_ever,max_overdue_amount,total_overdue_amount,total_bounces,total_mob,max_mob,bounce_rate,max_dpd_12m_mob,max_dpd_6m_mob,last_delinq_mob,ever_npa_flag,months_since_last_delinquency,chronic_delinquent,recent_stress_flag,bureau_agency,bureau_score,score_version,total_tradelines,secured_tradelines,unsecured_tradelines,credit_card_tradelines,total_outstanding,total_sanctioned_limit,credit_utilisation_pct,recent_enquiries_3m,recent_enquiries_6m,max_dpd_12m,max_dpd_24m,number_of_defaults,oldest_account_vintage_months,written_off_accounts,suit_filed_flag,wilful_default_flag,bureau_pull_date,load_date_x,ever_dpd90_12m,ever_dpd90_24m,has_writeoff,high_enquiry_flag,long_vintage_flag,unsecured_mix_ratio,enquiry_per_tradeline,bureau_score_band_num,avg_monthly_credit,avg_monthly_debit,avg_eod_balance,min_balance,max_balance,emi_bounce_count,salary_credit_count,salary_flag,inward_cheque_bounce_count,outward_cheque_bounce_count,avg_monthly_emi_outflow,cash_withdrawal_pct,upi_txn_count_monthly,international_txn_flag,gaming_txn_flag,casino_txn_flag,credit_card_payment_flag,statement_start_date,statement_end_date,bank_name,account_type,load_date_y,net_cashflow_ratio,emi_to_income_ratio,balance_to_income_ratio,high_stress_flag,high_cash_flag,application_id,declared_income,employment_type,company_name,company_category,work_experience_years,years_at_current_employer,loan_purpose,requested_amount,requested_tenure,foir,existing_monthly_obligations,co_applicant_flag,co_applicant_income,ltv_ratio,property_value,application_date,application_status,credit_decisioning_model,load_date,income_deviation_pct,mismatch_flag,verified_income,itr_assessed_income,verification_status,employment_risk_rank,high_foir_flag,high_ltv_flag,low_experience,declared_to_verified_ratio,itr_to_declared_ratio,effective_income,loan_to_income_ratio
1000436,2000036,VL,31600543.08,16.93,24,DST,1,62,4684019.19,82751005.69,15,36,36,0.4166666666666667,60,60,36,0.0,0,1,1,CRIF Highmark,720.0,Experian v4,9,1,0,0,1546713.82,11099836.4,30.84,5,1,0,180,0,128,0,0,0,2024-01-20,2024-12-31,0,1,0,1,1,0.0,0.1111111111111111,4.0,1347484.95,756305.16,2658817.86,230367.27,10159325.65,0,1,1,1,1,508986.62,30.89,57,0,0,0,True,2024-01-01,2024-12-31,Yes Bank,Savings,2024-12-31,0.43872830639036076,0.3777308384780105,1.9731707281777062,0,0,3000036,14966000.4868,Business - Proprietorship,Chaudry Group,CAT-C SME,26,2,Balance Transfer,1662401.37,240,0.6443,804239.71,0,0.0,0.6104,2823792.73,2024-11-17,Rejected,Rule Engine v3,2024-12-31,24.71,1,18680826.41,15052098.4,Verified - Positive,3.0,1,0,0,0.8018304432175278,1.0048897648341797,14978855.32,0.11098320495694594
1000438,2000038,PL,36415843.58,18.42,24,Digital - Mobile App,1,117,7301707.68,167939276.64,24,36,36,0.6666666666666666,117,0,36,0.0,0,1,0,CIBIL TransUnion,788.0,Experian v4,12,5,7,1,3175438.52,28248935.01,18.42,2,6,10,0,2,79,0,0,0,2024-09-28,2024-12-31,0,0,0,0,1,0.5833333333333334,0.5,5.0,922298.31,654952.18,1929838.31,311660.89,7223100.66,2,1,1,3,2,481217.81,8.55,171,0,0,0,True,2024-01-01,2024-12-31,Axis Bank,Savings,2024-12-31,0.2898694783469786,0.5217593969135648,2.0924231228397243,1,0,3000038,13461046.47,Business - Partnership,Master-Murty,CAT-D Unrated,2,11,Vehicle Purchase,11014415.04,36,0.4881,547528.07,1,0.0,0.6488,12949866.62,2024-10-20,Disbursed,ML Scorecard v2,2024-12-31,27.12,1,17112119.48,12043844.56,Verified - Positive,3.0,0,0,0,0.7866381768624725,0.8947182959988697,13461046.47,0.8182435938058238
1000440,2000040,TL,11544862.18,19.67,180,DSA,0,32,399906.04,5598684.56,10,36,36,0.2777777777777778,1,0,36,0.0,0,1,0,CIBIL TransUnion,612.0,CIBIL V3.0,12,3,4,4,5825245.9,20934122.66,7.95,6,7,0,3,1,18,0,0,0,2024-01-21,2024-12-31,0,0,0,1,0,0.3333333333333333,0.5833333333333334,2.0,573051.09,283985.23,426248.67,67925.66,3937432.44,0,1,0,3,1,74430.93,25.69,20,0,0,0,False,2024-01-01,2024-12-31,Punjab National,Current,2024-12-31,0.5044329642580385,0.12988533011951867,0.743823155453731,1,0,3000040,4990620.12,Business - Proprietorship,Nagar Group,CAT-B MNC,12,12,Home Construction,6759115.11,12,0.4284,178165.14,1,0.0,0.5129,12321245.44,2021-09-16,Withdrawn,Hybrid Model v1,2024-12-31,13.2,0,5649299.7,4973690.06,Verification Failed,3.0,0,0,0,0.8834050917850933,0.9966076239840109,4990620.12,1.3543637759389309
1000441,2000041,EL,23412954.49,21.87,60,Referral,1,90,2579643.92,13543130.58,7,36,36,0.19444444444444445,32,32,36,0.0,0,0,1,Experian,463.0,Equifax v5,5,0,3,0,8739661.07,8705842.37,86.34,7,12,0,0,0,34,2,0,0,2024-08-16,2024-12-31,0,0,1,1,0,0.6,2.4,1.0,467208.31,444769.91,205759.31,38203.34,2490557.91,3,2,1,1,3,151546.06,17.41,39,0,0,0,True,2024-01-01,2024-12-31,HDFC Bank,Savings,2024-12-31,0.04802654302103493,0.32436507818107946,0.4404016486778671,1,0,3000041,5346764.32,Salaried,Chandran Group,CAT-D Unrated,8,2,Home Purchase,14158714.57,12,0.3877,172745.04,0,0.0,0.5827,16433887.71,2020-04-09,Withdrawn,ML Scorecard v2,2024-12-31,24.99,1,6682989.85,4816005.67,Verified - Positive,4.0,0,0,0,0.8000557295474571,0.9007327388613979,5346764.32,2.648090269667992
1000442,2000042,CL,21805370.83,18.06,240,Referral,0,92,1350128.04,19576856.580000002,14,36,36,0.3888888888888889,31,31,36,0.0,0,1,1,Equifax,743.0,CIBIL V2.0,6,0,2,0,10232442.53,28370318.93,92.43,8,2,0,0,0,127,0,0,0,2024-02-15,2024-12-31,0,0,0,1,1,0.3333333333333333,0.3333333333333333,4.0,38692.410800000005,11391.2,17183.5183,759.14,97931.33,0,3,0,0,3,5071.27,22.59,80,0,0,0,True,2024-01-01,2024-12-31,IndusInd Bank,Savings,2024-12-31,0.4974471327283628,0.22373246709816663,0.3166737769597387,1,0,3000042,350905.832,Business - Pvt Ltd,"Anne, Thaman and Sagar",Government PSU,8,15,Balance Transfer,13396565.22,36,0.4759,9290.11,0,0.0,0.7063,24130853.14,2023-08-30,Rejected,Manual,2024-12-31,6.75,0,250075.74,204697.46,Verified - Positive,4.0,0,0,0,0.9367304481434305,0.8738285983786116,234253.56,33.86048397689268
1000444,2000044,EL,47353179.84,15.37,12,Branch Walk-in,1,248,17753458.452099986,929256921.32,23,36,36,0.6388888888888888,156,124,36,0.0,0,1,1,CIBIL TransUnion,626.0,CIBIL V2.0,11,6,4,1,188816.29,5245359.91,14.21,5,9,0,0,1,124,1,0,0,2024-02-14,2024-12-31,0,0,1,1,1,0.36363636363636365,0.8181818181818182,2.0,661136.84,334073.36,182605.51,115630.65,2185234.24,0,1,0,0,1,164591.91,19.11,57,0,0,0,True,2024-01-01,2024-12-31,Yes Bank,Savings,2024-12-31,0.49469861640140944,0.2489528642814701,0.27619926610049444,0,0,3000044,6446253.74,Business - Proprietorship,Karpe PLC,CAT-C SME,25,12,Top-Up Loan,12120993.14,180,0.3363,180656.26,0,0.0,0.8796,20900662.13,2021-02-02,Pending Docs,Hybrid Model v1,2024-12-31,-15.79,1,5428499.49,6498064.23,Verified with Discrepancy,3.0,0,1,0,1.1874835305547757,1.0080373022983113,6446253.74,1.8803158592388887
1000446,2000046,VL,31303618.41,16.02,60,Telesales,0,64,2284727.61,38078793.5,14,36,36,0.3888888888888889,2,2,36,0.0,0,1,0,CRIF Highmark,771.0,CIBIL V2.0,13,2,6,3,14095635.16,26473723.91,85.4,1,6,0,1,0,155,1,0,0,2024-04-26,2024-12-31,0,0,1,0,1,0.46153846153846156,0.46153846153846156,5.0,125787.97,71211.45,275718.89,32540.25,826846.5,0,1,1,1,0,20365.16,3.77,142,0,0,0,False,2024-01-01,2024-12-31,Yes Bank,Savings,2024-12-31,0.4338771028739871,0.16190069686314199,2.191933696044224,0,0,3000046,1493426.34,Contract,Hora Ltd,CAT-C SME,8,10,Working Capital,12743600.97,84,0.5496,68398.93,0,0.0,0.5303,14251057.47,2021-10-24,Rejected,ML Scorecard v2,2024-12-31,23.7,1,1847294.97,1120488.56,Verified - Positive,4.0,0,0,0,0.8084395639316877,0.7502804323111109,1493426.34,8.533129909842089
1000447,2000047,PL,6917539.24,9.32,180,Aggregator,1,90,285940.8,2287526.4,9,36,36,0.25,0,0,33,0.0,3,1,0,CRIF Highmark,890.0,CIBIL V3.0,5,8,4,1,11442931.95,21718388.87,70.05,0,9,30,0,0,123,0,0,0,2024-06-28,2024-12-31,0,0,0,0,1,0.8,1.8,5.0,285183.67,155231.59,562335.87,35113.41,2143356.22,1,2,1,0,1,105037.88,19.9,74,0,0,0,False,2024-01-01,2024-12-31,Axis Bank,Savings,2024-12-31,0.45567854568952,0.36831660101716207,1.9718375529706873,0,0,3000047,3034751.09,Business - Proprietorship,Patil-Deshpande,CAT-C SME,34,13,Medical Emergency,1285574.87,60,0.5997,151661.69,1,0.0,0.6315,1482017.19,2024-06-01,Disbursed,ML Scorecard v2,2024-12-31,-3.45,0,2930093.52,3125507.94,Verified with Discrepancy,3.0,0,0,0,1.035718167111608,1.0299058628890714,3034751.09,0.423617895463051
1000450,2000050,HL,13398528.55,13.97,240,Co-lending Partner,1,92,665286.56,13139409.56,17,36,36,0.4722222222222222,92,91,36,0.0,0,1,1,CRIF Highmark,583.0,CIBIL V2.0,11,5,7,5,9133481.95,17693532.73,21.17,2,4,0,3,0,74,0,0,0,2024-10-28,2024-12-31,0,0,0,0,1,0.6363636363636364,0.36363636363636365,1.0,490890.96,391555.43,61948.92,71169.42,3115703.9,1,1,1,4,1,51059.81,38.06,130,0,0,0,True,2024-01-01,2024-12-31,IDFC First,Current,2024-12-31,0.20235762744541075,0.1040145656786998,0.12619690531681413,1,0,3000050,5157463.35,Business - Pvt Ltd,Deol-Ravi,CAT-D Unrated,17,4,Home Purchase,3128005.88,12,0.2949,126744.66,1,0.0,0.8883,4371418.71,2023-10-08,Rejected,ML Scorecard v2,2024-12-31,7.34,0,5536250.34,4123067.82,Verified - Positive,4.0,0,1,0,0.9315805885324181,0.7994371535378919,5157463.35,0.6065008450326652
1000451,2000051,VL,38584144.12,14.81,12,Digital - Mobile App,1,97,13916325.6,219182128.2,18,36,36,0.5,36,3,36,0.0,0,1,0,CRIF Highmark,699.0,CIBIL V2.0,2,2,6,3,11402844.89,18407877.23,83.17,0,5,0,0,3,208,0,0,0,2024-03-13,2024-12-31,0,0,0,0,1,3.0,2.5,3.0,387708.81,245206.25,305175.81,68513.13,669018.48,1,1,1,4,2,113386.64,31.15,144,0,0,0,False,2024-01-01,2024-12-31,HDFC Bank,Savings,2024-12-31,0.36755048202283563,0.29245309127744606,0.7871263229741929,1,0,3000051,3734295.52,Contract,Kakar-Pandit,CAT-A Listed,24,14,Medical Emergency,3250126.29,24,0.4898,152421.5,0,0.0,0.5085,3825582.14,2021-05-01,Sanctioned - Not Disbursed,Rule Engine v3,2024-12-31,-18.5,1,3043538.62,3794472.49,Verified with Discrepancy,4.0,0,0,0,1.2269584803231444,1.0161146780370505,3734295.52,0.870345229131732
1000452,2000052,EL,19517235.73,23.36,84,Referral,1,211,3789881.12,67744125.02,22,36,36,0.6111111111111112,60,0,36,0.0,0,1,0,CIBIL TransUnion,761.0,CIBIL V3.0,3,5,5,0,16443804.68,11295530.47,79.1,1,7,1,0,0,161,0,0,0,2024-11-11,2024-12-31,0,0,0,0,1,1.6666666666666667,2.3333333333333335,5.0,1185515.9,611440.08,2771807.75,227904.34,4626655.19,0,1,0,4,3,152930.24,6.19,54,0,0,0,True,2024-01-01,2024-12-31,SBI,Salary,2024-12-31,0.48424135011601277,0.12899889406797496,2.338060375234107,1,0,3000052,12041798.26,Business - Proprietorship,Kuruvilla LLC,CAT-C SME,32,6,Education,10576995.42,180,0.2749,275857.53,1,0.0,0.6167,14137345.62,2024-01-18,Rejected,ML Scorecard v2,2024-12-31,12.54,0,13551882.04,12497117.06,Verified - Positive,3.0,0,0,0,0.8885701797327629,1.0378115286578469,12041798.26,0.8783568028318721
1000454,2000054,CL,6070514.64,20.52,12,Aggregator,0,180,3946957.0,47363484.0,17,36,36,0.4722222222222222,90,90,36,0.0,0,1,1,CIBIL TransUnion,826.0,Equifax v5,2,3,7,3,9606736.87,18721861.95,51.98,4,0,0,60,0,44,0,0,0,2024-07-25,2024-12-31,0,0,0,1,0,3.5,0.0,5.0,1414684.9,804739.77,2964598.6,322444.97,7357619.28,1,1,1,2,0,214095.47,26.31,62,0,0,0,True,2024-01-01,2024-12-31,IndusInd Bank,Savings,2024-12-31,0.43115264042190593,0.15133791984349307,2.095589342898903,1,0,3000054,13761831.74,Self Employed Non-Professional,"Master, Ray and Yohannan",CAT-C SME,30,7,Top-Up Loan,11429558.32,24,0.5336,611942.78,1,412950.76,0.8175,17353840.53,2020-06-30,Disbursed,Manual,2024-12-31,20.22,1,16544830.64,13982173.83,Verified with Discrepancy,4.0,0,0,0,0.8317904268375153,1.0160111018767621,14174782.5,0.8063304195320105
1000457,2000057,HL,24316576.44,14.72,60,Digital - Web,0,92,2299687.48,36794999.68,21,36,36,0.5833333333333334,34,33,36,0.0,0,1,1,CRIF Highmark,741.0,Experian v4,10,3,3,2,17762457.89,12242117.72,88.03,2,5,1,0,0,84,1,1,0,2024-04-10,2024-12-31,0,0,1,0,1,0.3,0.5,4.0,242717.37,118283.18,94609.26,2405.19,1405980.96,0,2,1,5,3,41019.23,33.13,66,0,0,0,True,2024-01-01,2024-12-31,Punjab National,Savings,2024-12-31,0.5126711368040944,0.16899997721629895,0.38979188016086364,1,0,3000057,2366104.4,Salaried,"More, Dara and Bhakta",CAT-C SME,7,6,Debt Consolidation,19216980.7,84,0.3387,66783.3,0,0.0,0.805,22356409.71,2021-08-16,Rejected,Rule Engine v3,2024-12-31,22.51,1,2898766.72,2467712.92,Verified - Positive,4.0,0,0,0,0.8162451927142311,1.0429433798441015,2366104.4,8.121780552033123
1000461,2000061,LAP,26207706.91,8.6,36,Digital - Mobile App,0,65,2485583.07,52197244.47,18,36,36,0.5,30,3,36,0.0,0,1,0,Equifax,891.0,CIBIL V3.0,4,5,0,3,11517315.02,15809328.8,29.02,4,3,0,1,0,88,1,0,0,2024-03-31,2024-12-31,0,0,1,1,1,0.0,0.75,5.0,1275230.79,794619.21,1808273.12,58186.99,7797889.52,1,1,0,3,0,231991.56,12.44,159,0,1,0,True,2024-01-01,2024-12-31,ICICI Bank,Salary,2024-12-31,0.37688203874061105,0.1819212348221297,1.4179967533563083,1,0,3000061,14293153.53,Business - Partnership,Samra-Chakrabarti,CAT-D Unrated,12,6,Marriage,737393.48,180,0.5429,646646.09,1,0.0,0.8815,1011597.95,2020-08-02,Pending Docs,Manual,2024-12-31,-7.73,0,13188511.55,12382692.43,Verified with Discrepancy,3.0,0,1,0,1.083757896091011,0.8663373274491092,14293153.53,0.0518815255687975
1000462,2000062,CL,32123408.24,13.91,180,Telesales,1,93,1703440.28,25977464.27,14,36,36,0.3888888888888889,93,1,36,0.0,0,1,0,CIBIL TransUnion,684.0,Equifax v5,7,4,4,4,7298929.09,19282976.9,40.67,7,12,0,120,0,49,0,0,0,2024-06-10,2024-12-31,0,1,0,1,0,0.5714285714285714,1.7142857142857142,3.0,1115897.71,675954.66,567996.89,64924.44,8616627.39,0,1,1,5,3,113558.64,37.98,43,0,1,0,False,2024-01-01,2024-12-31,SBI,Savings,2024-12-31,0.3942503385906222,0.10176438125318853,0.5090044409177971,1,0,3000062,10596705.29,Self Employed Professional,Brar-Chhabra,CAT-C SME,11,3,Marriage,7368443.32,48,0.5792,511467.64,0,0.0,0.8954,13064149.14,2021-06-23,Disbursed,Manual,2024-12-31,18.85,1,12594583.32,8604003.77,Verified - Positive,4.0,0,1,0,0.8413700573303284,0.8119508408070486,10596705.29,0.6953522928445999
1000464,2000064,GL,39733053.9,8.46,60,Telesales,0,60,2443256.01,43978608.18,17,36,36,0.4722222222222222,60,30,36,0.0,0,1,1,Equifax,555.0,CIBIL V3.0,15,3,6,0,19452414.56,9485679.4,60.78,1,3,1,2,0,96,0,0,0,2024-02-13,2024-12-31,0,0,0,0,1,0.4,0.2,1.0,872248.36,603559.94,1721562.38,138116.95,3272975.47,0,3,1,5,1,196802.08,31.54,10,0,1,0,False,2024-01-01,2024-12-31,Punjab National,Current,2024-12-31,0.30804118680142895,0.22562619664885353,1.9737066401592316,1,0,3000064,11750048.51,Contract,Jaggi-Memon,CAT-B MNC,8,9,Education,10183587.46,24,0.3846,376589.05,0,0.0,0.7541,16485848.63,2022-06-12,Withdrawn,Hybrid Model v1,2024-12-31,-6.32,0,11007134.86,11661147.54,Verified - Positive,4.0,0,0,0,1.0674938264543077,0.9924339912363476,11750048.51,0.8666847163510137
1000465,2000065,LAP,36286079.45,16.27,48,Digital - Web,1,213,8267058.16,218043658.97,22,36,36,0.6111111111111112,211,120,36,0.0,0,1,1,CIBIL TransUnion,706.0,CIBIL V2.0,6,0,4,5,6159550.95,5161510.27,54.28,6,4,60,1,1,14,0,0,0,2024-07-22,2024-12-31,0,0,0,1,0,0.6666666666666666,0.6666666666666666,4.0,780703.73,349611.83,1449771.92,147516.77,4613158.87,0,1,1,1,0,131284.87,15.35,187,0,0,0,False,2024-01-01,2024-12-31,SBI,Savings,2024-12-31,0.5521837330020185,0.16816221692702812,1.8570065241010183,0,0,3000065,6883735.66,Business - Pvt Ltd,Kalita PLC,CAT-C SME,3,12,Debt Consolidation,7173207.44,36,0.6,344186.78,1,0.0,0.776,13218181.83,2020-12-05,Credit Declined,ML Scorecard v2,2024-12-31,-6.92,0,6407647.65,6747550.89,Verified - Positive,4.0,0,0,0,1.0742999671650173,0.9802164439882051,6883735.66,1.0420515537344153
1000467,2000067,PL,26741633.8,17.4,84,DST,1,122,2763431.1,48636387.36,16,36,36,0.4444444444444444,119,60,33,0.0,3,1,1,CRIF Highmark,822.0,CIBIL V3.0,3,0,5,0,2421404.08,2620340.9,2.17,2,6,0,5,0,123,1,0,0,2024-03-31,2024-12-31,0,0,1,0,1,1.6666666666666667,2.0,5.0,1297664.36,827947.0,3130217.8800999997,220715.26,2768420.12,1,1,1,0,1,304512.01,31.52,83,0,0,0,False,2024-01-01,2024-12-31,Federal Bank,Current,2024-12-31,0.36197138064268025,0.2346616115741978,2.6128044003612767,0,0,3000067,14106684.9,Self Employed Non-Professional,Iyengar Group,CAT-A Listed,14,8,Home Construction,15257988.72,180,0.3215,377941.6,0,0.0,0.8909,27383415.22,2023-01-20,Disbursed,Rule Engine v3,2024-12-31,24.69,1,17589057.19,14054563.18,Verification Failed,4.0,0,1,0,0.8020148406828848,0.9963051758531871,14106684.9,1.0816140594449657
1000468,2000068,GL,30459827.18,16.79,48,Telesales,1,271,8756137.3,219779046.23000002,21,36,36,0.5833333333333334,180,121,36,0.0,0,1,1,CRIF Highmark,387.0,Equifax v5,4,7,7,2,6943458.29,10870349.59,77.86,4,11,0,5,0,223,0,0,0,2024-02-16,2024-12-31,0,0,0,1,1,1.75,2.75,1.0,422401.54,316158.32,201464.31,24698.76,2437203.53,0,1,1,3,0,120667.33,7.61,200,0,0,0,True,2024-01-01,2024-12-31,Axis Bank,Current,2024-12-31,0.2515218576144395,0.2856697208064156,0.4769497525979664,1,0,3000068,5277578.31,Self Employed Professional,Vyas LLC,Government PSU,13,5,Vehicle Purchase,6893276.39,36,0.4056,178382.15,1,120451.39,0.8392,13133452.55,2020-02-26,Disbursed,ML Scorecard v2,2024-12-31,17.14,1,6182150.41,5790092.87,Verified - Positive,4.0,0,0,0,0.8536800239384663,1.0971116921238069,5398029.699999999,1.2769986037683343
1000469,2000069,VL,332824.5465,8.07,60,DSA,0,60,32166.288600000003,86940.75,18,36,36,0.5,60,60,36,0.0,0,1,1,Experian,672.0,Experian v4,3,2,3,4,7955861.86,25877046.7,57.44,1,8,0,2,2,195,0,0,0,2024-05-07,2024-12-31,0,0,0,0,1,1.0,2.6666666666666665,3.0,1347905.84,641858.06,1507185.4,53498.94,7715048.04,1,1,1,1,2,193412.39,26.31,58,0,0,0,True,2024-01-01,2024-12-31,Kotak Mahindra,Current,2024-12-31,0.5238109065541254,0.14349102456592963,1.118168165218425,1,0,3000069,13889070.65,Salaried,Gaba-Madan,CAT-C SME,29,10,Business Expansion,2240619.89,36,0.5536,640749.13,0,298645.1,0.8776,3614751.79,2021-12-01,Disbursed,ML Scorecard v2,2024-12-31,4.21,0,14473778.09,14373463.91,Unverified,4.0,0,1,0,0.9596022934465206,1.0348758583066175,13889070.65,0.1613225208844337
1000470,2000070,GL,1182898.44,21.06,60,Digital - Web,0,90,128165.24,1345735.02,12,36,36,0.3333333333333333,2,0,36,0.0,0,1,0,Experian,879.0,Equifax v5,6,1,3,0,15592858.92,23444542.58,52.01,6,2,10,1,4,224,0,0,0,2024-08-26,2024-12-31,0,0,0,1,1,0.5,0.3333333333333333,5.0,110729.74,127875.13,67423.33,27116.52,876408.69,2,3,1,0,2,55426.25,18.66,58,0,0,0,True,2024-01-01,2024-12-31,Punjab National,Savings,2024-12-31,-0.15483997343441788,0.5005543226237142,0.6088999215567561,1,0,3000070,1443715.98,Contract,Bhargava Inc,CAT-A Listed,19,7,Marriage,12404149.0,48,0.3288,39557.82,1,0.0,0.5581,18165061.79,2022-12-05,Disbursed,Hybrid Model v1,2024-12-31,18.47,1,1710433.22,1216817.01,Refer to Credit,4.0,0,0,0,0.8440645113288902,0.8428368369241158,1443715.98,8.591820809519612
1000473,2000073,CL,19139150.91,20.37,84,Co-lending Partner,1,148,2146410.15,28332613.98,15,36,36,0.4166666666666667,148,89,36,0.0,0,1,1,CIBIL TransUnion,631.0,Experian v4,14,7,7,5,1260304.89,27044154.33,23.22,2,8,0,0,0,219,1,0,0,2024-11-15,2024-12-31,0,0,1,0,1,0.5,0.5714285714285714,2.0,1273886.02,1036135.97,2863599.09,209844.64,6666367.85,3,3,1,4,1,222669.21,2.63,189,1,0,0,False,2024-01-01,2024-12-31,Axis Bank,Savings,2024-12-31,0.1866336911366686,0.1747952379601434,2.2479241039162985,1,0,3000073,13173577.63,Salaried,Zachariah LLC,CAT-B MNC,26,2,Business Expansion,4061485.66,84,0.6318,693588.86,0,0.0,0.6253,4739591.7,2020-01-07,Disbursed,Rule Engine v3,2024-12-31,25.67,1,16555181.68,10796607.13,Verified - Positive,4.0,1,0,0,0.7957374243687552,0.8195653020947811,13173577.63,0.30830544094193796
1000474,2000074,CL,46439792.97,17.96,120,DST,1,180,5849065.6,96927372.8,17,36,36,0.4722222222222222,31,30,36,0.0,0,1,1,CIBIL TransUnion,663.0,Experian v4,5,7,1,3,13789148.1,24055940.14,87.9,1,6,0,1,0,140,0,0,0,2024-06-21,2024-12-31,0,0,0,0,1,0.2,1.2,3.0,1187314.04,662961.74,2554105.12,72289.83,4804536.55,0,1,1,2,0,401575.08,5.39,52,0,0,0,False,2024-01-01,2024-12-31,Kotak Mahindra,Savings,2024-12-31,0.44162898974899684,0.3382214531885768,2.151162231687246,0,0,3000074,11517947.68,Business - Partnership,Ranganathan LLC,CAT-A Listed,21,15,Home Purchase,1600455.17,84,0.6083,583863.96,1,391309.11,0.5736,2627357.01,2020-10-10,Disbursed,ML Scorecard v2,2024-12-31,5.35,0,12134151.58,11888467.4,Verified with Discrepancy,3.0,1,0,0,0.9492173889589732,1.032168901117981,11909256.79,0.13438749354568247
1000476,2000076,VL,7485818.79,13.05,180,Co-lending Partner,1,186,664721.05,9970815.75,16,36,36,0.4444444444444444,30,1,36,0.0,0,1,0,Experian,701.0,Experian v4,13,5,3,0,630289.12,24279426.32,45.81,3,4,0,0,0,175,0,0,0,2024-03-03,2024-12-31,0,0,0,1,1,0.23076923076923078,0.3076923076923077,4.0,97790.93,77574.37,97767.28,1640.22,179599.48,3,1,1,3,2,17417.26,15.16,135,0,0,0,False,2024-01-01,2024-12-31,Punjab National,NRE,2024-12-31,0.20673246486151628,0.17810711075147767,0.9997581575305604,1,0,3000076,1019875.24,Self Employed Professional,"Uppal, Prabhu and Chana",CAT-C SME,14,8,Top-Up Loan,6604735.86,36,0.4148,35253.69,0,0.0,0.7563,9874306.73,2020-05-17,Disbursed,Rule Engine v3,2024-12-31,-12.3,0,894476.32,1058975.12,Verified - Positive,4.0,0,0,0,1.1401925542310611,1.038337904938255,1019875.24,6.476023341835419
1000483,2000083,HL,23301544.84,23.1,24,DST,1,154,7329216.6,140476651.5,22,36,36,0.6111111111111112,122,31,36,0.0,0,1,1,Experian,543.0,Experian v4,6,1,4,2,11069707.25,27627064.87,32.82,1,8,0,2,4,162,0,0,0,2024-07-12,2024-12-31,0,0,0,0,1,0.6666666666666666,1.3333333333333333,1.0,343200.07,223064.93,514432.29,10471.71,3110501.41,1,1,1,1,3,72646.58,20.89,78,0,0,0,False,2024-01-01,2024-12-31,Punjab National,Savings,2024-12-31,0.3500440428231848,0.211674140975554,1.4989282781906192,1,0,3000083,4248220.16,Business - Proprietorship,"Behl, Natt and Grewal",CAT-A Listed,19,2,Home Purchase,19930553.75,84,0.3458,122419.54,1,0.0,0.6458,29949713.26,2021-05-11,Disbursed,Rule Engine v3,2024-12-31,-3.52,0,4098539.39,3912195.15,Unverified,3.0,0,0,0,1.0365205151779693,0.9209021667087988,4248220.16,4.691506795636505
1000484,2000084,BL,48991663.27,15.89,24,Referral,0,180,16773470.49,321092149.38,20,36,36,0.5555555555555556,60,30,36,0.0,0,1,1,CIBIL TransUnion,587.0,CIBIL V2.0,11,1,0,3,14379235.99,17044904.62,27.22,8,3,0,90,0,114,0,0,0,2024-02-03,2024-12-31,0,1,0,1,1,0.0,0.2727272727272727,1.0,624145.02,458532.11,1147216.26,69190.0,2016518.14,2,1,1,1,3,221135.3,17.14,17,0,0,0,True,2024-01-01,2024-12-31,Yes Bank,OD Account,2024-12-31,0.2653436376052476,0.3543011526391735,1.838060423841882,1,0,3000084,5464511.68,Business - Proprietorship,Sinha Group,Government PSU,8,15,Balance Transfer,19195892.04,180,0.5632,256467.75,0,427318.68,0.6924,26659302.67,2023-06-18,Disbursed,Rule Engine v3,2024-12-31,-20.23,1,4359025.85,4336906.0,Verified - Positive,3.0,0,0,0,1.253608459330426,0.7936493238495558,5464511.68,3.5128284399604395
1000485,2000085,ML,46324863.65,7.85,48,Co-lending Partner,1,129,5638331.95,157873294.6,22,36,36,0.6111111111111112,91,91,36,0.0,0,1,1,Experian,829.0,Equifax v5,1,3,4,2,1099769.57,11205647.29,94.59,8,11,0,0,0,238,0,0,0,2024-04-16,2024-12-31,0,0,0,1,1,4.0,11.0,5.0,75492.58,85818.75,158542.14,9139.07,266395.39,1,1,1,4,2,22275.28,9.92,200,0,0,0,True,2024-01-01,2024-12-31,IndusInd Bank,Current,2024-12-31,-0.13678390644484528,0.2950658197136725,2.10010228819839,1,0,3000085,994792.41,Self Employed Non-Professional,Datta-Dayal,CAT-C SME,12,15,Home Purchase,1084795.51,60,0.5994,49689.88,0,0.0,0.7819,1881922.53,2020-02-13,Rejected,Hybrid Model v1,2024-12-31,0.27,0,997464.27,870468.43,Verified with Discrepancy,4.0,0,0,0,0.9973213476609042,0.8750252024942571,994792.41,1.0904742528142128
